war_id,war_name,war_type,side1_code,side1_name,side2_code,side2_name,start_year1,start_month1,start_day1,end_year1,end_month1,end_day1,start_year2,start_month2,start_day2,end_year2,end_month2,end_day2,previous_war,initiation,intervention,combat_location,state_fatalities,nonstate_fatalities,outcome,next_war
716,Fukien Revolt,4,710,China,-8,19th Route Army,0,1934,1,5,1934,1,15,-8,-8,-8,-8,-8,-8,-8,19th Route Army,7,-9,-9,1,-8
717,Spanish Miners,5,230,Spain,-8,Asturian Miners,0,1934,10,4,1934,10,8,-8,-8,-8,-8,-8,-8,-8,Asturian Miners,2,284,1051,1,-8
718,Spanish Civil War,4,230,Spain,-8,Falange,1,1936,7,18,1939,3,29,-8,-8,-8,-8,-8,-8,-8,Fascists,2,286000,174000,2,-8
718,Spanish Civil War,4,-8,-8,235,Portugal,1,1936,8,1,1939,3,29,-8,-8,-8,-8,-8,-8,-8,Fascists,2,-8,2000,2,-8
718,Spanish Civil War,4,-8,-8,255,Germany,1,1936,8,27,1939,3,29,-8,-8,-8,-8,-8,-8,-8,Fascists,2,-8,300,2,-8
718,Spanish Civil War,4,-8,-8,325,Italy,1,1936,7,30,1939,3,29,-8,-8,-8,-8,-8,-8,-8,Fascists,2,-8,4000,2,-8
720,Greek Civil War,4,200,United Kingdom,-8,-8,1,1944,12,5,1945,1,11,-8,-8,-8,-8,-8,-8,-8,Communists,2,237,-8,1,-8
720,Greek Civil War,4,350,Greece,-8,Communists,1,1944,12,3,1945,2,12,1946,2,12,1949,10,16,-8,Communists,2,17970,50000,1,-8
721,Polish Ukrainians,5,290,Poland,-8,UPA,1,1945,5,8,1947,11,18,-8,-8,-8,-8,-8,-8,-8,UPA,2,11000,8700,1,-8
721,Polish Ukrainians,5,365,USSR,-8,-8,1,1945,5,8,1947,11,18,-8,-8,-8,-8,-8,-8,-8,UPA,2,5000,-8,1,-8
722,Ukrainian Partisans,5,365,USSR,-8,UPA,0,1945,5,8,1947,12,31,-8,-8,-8,-8,-8,-8,-8,UPA,2,35000,-9,1,-8
723,Forest Brethren,5,365,USSR,-8,Baltic Guerillas,0,1945,5,8,1951,12,31,-8,-8,-8,-8,-8,-8,-8,Baltic Guerillas,2,14700,17700,1,-8
725,"Chinese Civil War, Phase 2",4,710,China,-8,Communists,0,1946,3,15,1950,4,21,-8,-8,-8,-8,-8,-8,-8,Communists,7,327600,872400,2,-8
726,Taiwan Revolt,5,710,China,-8,Taiwanese,0,1947,2,28,1947,3,21,-8,-8,-8,-8,-8,-8,-8,Taiwanese,7,250,1000,1,-8
727,Paraguay,4,150,Paraguay,-8,Leftists,0,1947,3,7,1947,8,20,-8,-8,-8,-8,-8,-8,-8,Leftists,1,-9,-9,1,-8
728,Yemeni Imamate,4,678,Yemen,-8,Anti-Imam Coalition,0,1948,2,17,1948,3,20,-8,-8,-8,-8,-8,-8,-8,Anti-Imam Coalition,6,-9,-9,1,-8
730,Costa Rica,4,94,Costa Rica,-8,National Union Party,0,1948,3,12,1948,4,17,-8,-8,-8,-8,-8,-8,-8,National Union Party,1,1500,500,2,-8
731,"Seventh Colombian ""La Violencia""",4,100,Colombia,-8,Liberals,0,1948,4,9,1958,8,7,-8,-8,-8,-8,-8,-8,-8,Liberals,1,9800,20000,1,-8
732,First Burmese,5,775,Burma,-8,Karens & Communists,0,1948,8,15,1951,7,31,-8,-8,-8,-8,-8,-8,-8,Karens & Communists,7,-9,-9,1,-8
733,South Moluccas,5,850,Indonesia,-8,Moluccans,0,1950,5,31,1950,11,3,-8,-8,-8,-8,-8,-8,-8,Moluccans,7,-9,-9,1,-8
735,Hukbalahap Rebellion,4,840,Philippines,-8,Huks,0,1950,9,1,1954,5,-9,-8,-8,-8,-8,-8,-8,-8,Huks,7,1600,9700,1,-8
737,Bolivia,4,145,Bolivia,-8,Leftists,0,1952,4,8,1952,4,11,-8,-8,-8,-8,-8,-8,-8,Leftists,1,-9,-9,2,-8
738,Indonesia Darul Islam,4,850,Indonesia,-8,Darul Islam,0,1953,9,20,1953,11,23,-8,-8,-8,-8,-8,-8,-8,Darul Islam,7,1700,1000,1,-8
740,Argentine Military,4,160,Argentina,-8,Military,0,1955,6,15,1955,9,19,-8,-8,-8,-8,-8,-8,-8,Army,1,-9,-9,2,-8
741,Tibetan Khamba Rebellion,5,710,China,-8,Khamba Tibetans,0,1956,3,1,1959,4,14,-8,-8,-8,-8,-8,-8,-8,Khamba Tibetans,7,4000,12000,1,-8
742,Indonesian Leftists,4,850,Indonesia,-8,Leftists,0,1956,12,15,1962,6,4,-8,-8,-8,-8,-8,-8,-8,Leftists,7,3700,23500,1,-8
743,First Lebanese,4,2,United States of America,-8,-8,1,1958,7,16,1958,9,15,-8,-8,-8,-8,-8,-8,-8,Leftists,6,1,-8,1,-8
743,First Lebanese,4,660,Lebanon,-8,National Front,1,1958,5,9,1958,9,15,-8,-8,-8,-8,-8,-8,-8,Leftists,6,-9,-9,1,-8
745,Cuban Revolution,4,40,Cuba,-8,Castroites,0,1958,5,24,1959,1,2,-8,-8,-8,-8,-8,-8,-8,Castroites,1,2000,1000,2,-8
746,Second Burmese,4,775,Burma,-8,Karens & Communists,0,1958,11,-9,1960,4,-9,-8,-8,-8,-8,-8,-8,-8,Karens & Communists,7,850,2300,7,-8
747,Iraq-Shammar,4,645,Iraq,-8,Shammar Tribe & Pro-WesternOfficers,0,1959,3,6,1959,3,10,-8,-8,-8,-8,-8,-8,-8,Shammar Tribe & Pro-WesternOfficers,6,-9,-9,1,-8
748,Vietnam Phase 1,4,2,United States of America,-8,-8,1,1961,1,1,1965,2,6,-8,-8,-8,-8,-8,-8,-8,NLF,7,506,-8,4,163
748,Vietnam Phase 1,4,817,"Vietnam, Republic of",-8,NLF,1,1960,1,1,1965,2,6,-8,-8,-8,-8,-8,-8,-8,NLF,7,23300,76900,4,163
750,First DRC (Zaire),5,-8,-8,211,Belgium,1,1960,7,11,1960,9,14,-8,-8,-8,-8,-8,-8,-8,Katanga & Leftists,4,-8,50,1,-8
750,First DRC (Zaire),5,490,Zaire,-8,Katanga & Leftists,1,1960,7,4,1963,1,14,-8,-8,-8,-8,-8,-8,-8,Katanga & Leftists,4,-9,-9,1,-8
751,First Laotian,4,-8,-8,816,"Vietnam, Democratic Rep.",1,1961,5,1,1962,6,15,-8,-8,-8,-8,-8,-8,-8,Pathet Lao,7,-8,-9,3,-8
751,First Laotian,4,812,Laos,-8,Pathet Lao,1,1960,10,15,1962,7,15,-8,-8,-8,-8,-8,-8,-8,Pathet Lao,7,4000,1000,3,-8
752,First Iraqi Kurd,5,645,Iraq,-8,Kurds,0,1961,9,11,1963,11,22,-8,-8,-8,-8,-8,-8,-8,Kurds,6,500,2000,6,-8
753,Algerian Revolutionaries,4,615,Algeria,-8,ALN,0,1962,7,28,1963,1,15,-8,-8,-8,-8,-8,-8,-8,ALN,6,800,700,2,-8
755,North Yemen,4,651,Egypt/United Arab Republic,-8,-8,1,1962,12,15,1967,10,16,-8,-8,-8,-8,-8,-8,-8,Royalists,6,10000,-8,1,-8
755,North Yemen,4,678,Yemen Arab Republic,-8,Royalists,1,1962,11,15,1969,9,3,-8,-8,-8,-8,-8,-8,-8,Royalists,6,-9,-9,1,-8
756,Second Laotian Phase 1,4,2,United States of America,-8,-8,1,1964,5,19,1968,1,12,-8,-8,-8,-8,-8,-8,-8,Pathet Lao,7,200,-8,4,170
756,Second Laotian Phase 1,4,812,Laos,-8,Pathet Lao,1,1963,3,19,1968,1,12,-8,-8,-8,-8,-8,-8,-8,Pathet Lao,7,11250,7250,4,170
756,Second Laotian Phase 1,4,-8,-8,816,"Vietnam, Democratic Rep.",1,1963,3,19,1968,1,12,-8,-8,-8,-8,-8,-8,-8,Pathet Lao,7,-8,2250,4,170
757,First Ogaden,5,-8,-8,520,Somalia,1,1963,11,-9,1964,3,30,-8,-8,-8,-8,-8,-8,-8,Ogaden,4,-8,-9,1,-8
757,First Ogaden,5,530,Ethiopia,-8,Ogaden,1,1963,6,-9,1964,3,30,-8,-8,-8,-8,-8,-8,-8,Ogaden,4,-9,-9,1,-8
758,First South Sudan,5,625,Sudan,-8,Anya Nya,0,1963,10,1,1972,2,28,-8,-8,-8,-8,-8,-8,-8,Anya Nya,6,-9,-9,3,-8
760,Second DRC (Jeunesse),5,490,Congo,-8,Juenesse warriors,0,1963,10,-9,1965,1,1,-8,-8,-8,-8,-8,-8,-8,Juenesse warriors,4,-9,-9,1,-8
761,First Rwanda,4,517,Rwanda,-8,Watusi,0,1963,11,15,1964,2,6,-8,-8,-8,-8,-8,-8,-8,Watusi,4,100,900,1,-8
762,Third DRC (Simba) Rebellion,4,211,Belgium,-8,-8,1,1964,11,24,1965,9,14,-8,-8,-8,-8,-8,-8,-8,Gbenye followers,4,4,-8,1,-8
762,Third DRC (Simba) Rebellion,4,490,Congo,-8,Gbenye followers,1,1964,1,1,1965,9,14,-8,-8,-8,-8,-8,-8,-8,Gbenye followers,4,250,4000,1,-8
763,Zanzibar Arab-African,4,511,Zanzibar,-8,Africans,0,1964,1,12,1964,1,15,-8,-8,-8,-8,-8,-8,-8,Africans,4,-9,-9,2,-8
765,Second Iraqi Kurds,5,645,Iraq,-8,Kurds,0,1965,4,3,1966,6,21,-8,-8,-8,-8,-8,-8,-8,Iraq,6,500,2500,3,-8
766,Dominican Republic,4,2,United States of America,-8,-8,1,1965,4,29,1965,9,6,-8,-8,-8,-8,-8,-8,-8,Leftists,1,27,-8,7,-8
766,Dominican Republic,4,42,Dominican Republic,-8,Leftists,1,1965,4,25,1965,9,6,-8,-8,-8,-8,-8,-8,-8,Leftists,1,2500,-9,7,-8
767,First West Papua,5,850,Indonesia,-8,"OPM, West Papua",0,1965,7,26,1969,7,17,-8,-8,-8,-8,-8,-8,-8,"OPM, West Papua",7,-9,-9,6,-8
768,First Uganda,5,500,Uganda,-8,Buganda Tribe,0,1966,5,23,1966,6,1,-8,-8,-8,-8,-8,-8,-8,Buganda Tribe,4,-9,-9,1,-8
770,First Guatemala,4,2,United States,-8,-8,1,1966,10,-9,1968,8,-9,-8,-8,-8,-8,-8,-8,-8,Leftists,1,28,-8,1,-8
770,First Guatemala,4,90,Guatemala,-8,Leftists,1,1966,10,-9,1968,8,-9,-8,-8,-8,-8,-8,-8,-8,Leftists,1,200,800,1,-8
771,First Chad (FROLINAT) Rebellion,5,220,France,-8,-8,1,1968,8,-9,1971,6,16,-8,-8,-8,-8,-8,-8,-8,Frolinat Rebels,4,50,-8,1,-8
771,First Chad (FROLINAT) Rebellion,5,483,Chad,-8,Frolinat Rebels,1,1966,11,-9,1971,6,16,-8,-8,-8,-8,-8,-8,-8,Frolinat Rebels,4,500,3000,1,-8
772,Cultural Revolution Phase 1,6,-8,Red Guard,-8,Regional military,0,1967,1,9,1967,9,4,-8,-8,-8,-8,-8,-8,-8,Regional military,7,-9,-9,4,776
773,Third Burmese,5,775,Burma,-8,Karens & Communists,0,1967,6,-9,1980,10,22,-8,-8,-8,-8,-8,-8,-8,Karens,7,6800,22400,7,-8
775,Biafra,5,475,Nigeria,-8,Biafrans,0,1967,7,6,1970,1,12,-8,-8,-8,-8,-8,-8,-8,Nigeria,4,-9,-9,1,-8
776,Cultural Revolution Phase 2,4,710,China,-8,Red Guard,0,1967,9,5,1968,9,1,-8,-8,-8,-8,-8,-8,772,Red Guard,7,-9,-9,1,-8
777,Third Iraqi Kurds,5,645,Iraq,-8,Kurds,0,1969,1,3,1970,3,11,-8,-8,-8,-8,-8,-8,-8,Iraq,6,800,3200,3,-8
778,Naxalite Rebellion,5,750,India,-8,Naxalite Marxists,0,1970,2,-9,1971,11,-9,-8,-8,-8,-8,-8,-8,-8,Naxalite Marxists,7,100,2000,1,-8
780,Black September,4,-8,-8,652,Syria,1,1970,9,20,1970,9,23,-8,-8,-8,-8,-8,-8,-8,Jordan,6,-8,100,1,-8
780,Black September,4,663,Jordan,-8,Palestinians,1,1970,9,13,1970,9,24,-8,-8,-8,-8,-8,-8,-8,Jordan,6,750,2690,1,-8
781,Second Guatemala,4,90,Guatemala,-8,Leftists,0,1970,11,15,1971,9,15,-8,-8,-8,-8,-8,-8,-8,Guatemala,1,50,950,1,-8
782,Pakistan-Bengal,5,770,Pakistan,-8,Bengalis,0,1971,3,25,1971,12,2,-8,-8,-8,-8,-8,-8,-8,Pakistan,7,2500,-9,4,178
783,First Sri Lanka-JVP,4,780,Sri Lanka,-8,Janatha Vimukthi- JVP,0,1971,4,6,1971,5,16,-8,-8,-8,-8,-8,-8,-8,Janatha Vimukthi- JVP,7,53,4000,1,-8
785,Khmer Rouge,4,2,United States of America,-8,-8,1,1971,7,3,1973,8,15,-8,-8,-8,-8,-8,-8,176,Khmer Rouge,7,375,-8,2,-8
785,Khmer Rouge,4,811,Cambodia,-8,Khmer Rouge,1,1971,7,3,1975,4,17,-8,-8,-8,-8,-8,-8,176,Khmer Rouge,7,45000,40000,2,-8
786,First Philippine-Moro,5,840,Philippines,-8,MNLF Moros,0,1972,1,1,1981,4,19,-8,-8,-8,-8,-8,-8,-8,MNLF Moros,7,10000,20000,1,-8
787,Communist Insurgency,4,800,Thailand,-8,Communists,0,1972,1,-9,1973,10,15,-8,-8,-8,-8,-8,-8,-8,Communists,7,1500,700,6,-8
788,Eritrean Split,7,-8,ELF,-8,EPLF,0,1972,2,-9,1974,-9,-9,-8,-8,-8,-8,-8,-8,-8,ELF,4,-9,-9,6,-8
789,First Burundi,4,516,Burundi,-8,Hutu,0,1972,4,29,1972,5,25,-8,-8,-8,-8,-8,-8,-8,Hutu,4,500,1500,1,-8
790,Philippines-NPA,4,840,Philippines,-8,NPA,0,1972,10,1,1992,12,31,-8,-8,-8,-8,-8,-8,-8,NPA,7,9000,22000,6,-8
791,Rhodesia,4,552,Rhodesia,-8,Patriotic Front,0,1972,12,28,1979,12,28,-8,-8,-8,-8,-8,-8,-8,Patriotic Front,4,1000,10000,2,-8
792,Baluchi Separatists,5,770,Pakistan,-8,Baluchi Rebels,0,1973,1,23,1977,7,-9,-8,-8,-8,-8,-8,-8,-8,Baluchi Rebels,7,3300,5300,1,-8
793,Chilean Coup of 1973,4,155,Chile,-8,Pinochet led military,0,1973,9,11,1973,9,15,-8,-8,-8,-8,-8,-8,-8,Pinochet,1,400,3000,2,-8
795,Dhofar Rebellion Phase 2,5,200,United Kingdom,-8,-8,1,1973,10,-9,1975,12,11,-8,-8,-8,-8,-8,-8,-8,Oman,6,35,-8,1,-8
795,Dhofar Rebellion Phase 2,5,630,Iran,-8,-8,1,1973,10,-9,1975,12,11,-8,-8,-8,-8,-8,-8,-8,Oman,6,100,-8,1,-8
795,Dhofar Rebellion Phase 2,5,698,Oman,-8,PFLOAG,1,1973,10,-9,1975,12,11,-8,-8,-8,-8,-8,-8,-8,Oman,6,370,2500,1,-8
797,Fourth Iraqi Kurds,5,-8,-8,630,Iran,1,1974,3,18,1975,3,6,-8,-8,-8,-8,-8,-8,-8,Iraq,6,-8,-9,1,-8
797,Fourth Iraqi Kurds,5,645,Iraq,-8,Kurds,1,1974,3,18,1975,4,3,-8,-8,-8,-8,-8,-8,-8,Iraq,6,7000,13000,1,-8
798,Eritrean War,5,40,Cuba,-8,-8,1,1976,12,5,1978,12,-9,-8,-8,-8,-8,-8,-8,-8,Eritrean Peo. Lib.,4,-9,-8,1,-8
798,Eritrean War,5,530,Ethiopia,-8,Eritrean Peo. Lib.,1,1975,1,31,1978,12,-9,-8,-8,-8,-8,-8,-8,-8,Eritrean Peo. Lib.,4,6100,6400,1,-8
800,Argentine Leftists,4,160,Argentina,-8,"Montoneros, ERP",0,1975,2,-9,1977,3,-9,-8,-8,-8,-8,-8,-8,-8,"Montoneros, ERP",1,250,2600,1,-8
801,Second Lebanese,7,660,Maronite militias,-8,Lebanese National Movement,1,1975,4,13,1976,11,15,-8,-8,-8,-8,-8,-8,-8,Lebanese National Movement,6,-9,-9,3,-8
801,Second Lebanese,7,652,Syria,-8,-8,1,1976,5,31,1976,11,15,-8,-8,-8,-8,-8,-8,-8,Lebanese National Movement,6,500,-8,3,-8
802,Second West Papua,5,850,Indonesia,-8,"OPR, West Papua",0,1976,1,1,1978,4,14,-8,-8,-8,-8,-8,-8,-8,"OPR, West Papua",7,100,2000,6,-8
803,Third Laotian,5,812,Laos,,Hmong,1,1976,4,-9,1979,5,-9,-8,-8,-8,-8,-8,-8,-8,Hmong,7,1000,5000,1,-8
803,Third Laotian,5,816,Vietnam,-8,-8,1,1976,1,-9,1979,5,-9,-8,-8,-8,-8,-8,-8,-8,Hmong,7,1000,-8,1,-8
804,Angolan Control,4,40,Cuba,-8,-8,1,1976,2,13,1991,5,15,-8,-8,-8,-8,-8,-8,186,UNITA,4,5500,-8,3,-8
804,Angolan Control,4,540,Angola,-8,UNITA,1,1976,2,13,1991,5,15,-8,-8,-8,-8,-8,-8,186,UNITA,4,-9,-9,3,-8
804,Angolan Control,4,-8,-8,560,South Africa,1,1976,2,13,1989,6,-9,-8,-8,-8,-8,-8,-8,186,UNITA,4,-8,800,3,-8
805,Second Ogaden Phase 1,5,40,Cuba,-8,-8,1,1976,7,1,1977,7,22,-8,-8,-8,-8,-8,-8,-8,WSLF,4,1500,-8,4,187
805,Second Ogaden Phase 1,5,-8,-8,520,Somalia,1,1976,7,1,1977,7,22,-8,-8,-8,-8,-8,-8,-8,WSLF,4,-8,1900,4,187
805,Second Ogaden Phase 1,5,530,Ethiopia,-8,WSLF,1,1976,7,1,1977,7,22,-8,-8,-8,-8,-8,-8,-8,WSLF,4,9000,20000,4,187
806,East Timorese War Phase 3,5,850,Indonesia,-8,Fretilin,0,1976,7,18,1979,5,26,-8,-8,-8,-8,-8,-8,472,Fretelin,7,1800,-9,1,-8
807,Third Lebanese,7,,Lebanese Forces,-8,PLO & Shiite militia,1,1978,2,1,1978,10,4,-8,-8,-8,-8,-8,-8,-8,Syria & PLO,6,1500,800,6,-8
807,Third Lebanese,7,-8,-8,652,Syria,1,1978,2,1,1978,10,4,-8,-8,-8,-8,-8,-8,-8,Syria & PLO,6,-8,800,6,-8
807,Third Lebanese,7,666,Israel,-8,-8,1,1978,3,14,1978,10,4,-8,-8,-8,-8,-8,-8,-8,Syria & PLO,6,-9,-8,6,-8
808,Second Ogaden Phase 3,5,40,Cuba,-8,-8,1,1978,3,10,1980,12,3,-8,-8,-8,-8,-8,-8,187,"Ogaden, WSLF",4,-9,-8,1,-8
808,Second Ogaden Phase 3,5,530,Ethiopia,-8,"Ogaden, WSLF",1,1978,3,10,1980,12,3,-8,-8,-8,-8,-8,-8,187,"Ogaden, WSLF",4,2000,20000,1,-8
808,Second Ogaden Phase 3,5,-8,-8,520,Somalia,1,1980,11,22,1980,12,3,-8,-8,-8,-8,-8,-8,187,"Ogaden, WSLF",4,-8,2000,1,-8
809,Third Guatemala,4,90,Guatemala,-8,The Democratic Front Against Repression (FDCR),0,1978,3,12,1984,4,13,-8,-8,-8,-8,-8,-8,-8,Guatemala,1,1250,4750,1,-8
810,Saur Revolution,4,700,Afghanistan,-8,Leftist Military,0,1978,4,27,1978,4,28,-8,-8,-8,-8,-8,-8,-8,Leftist Military,7,1800,1200,2,-8
811,Fourth DRC (Shaba),4,211,Belgium,-8,-8,1,1978,5,20,1978,6,6,-8,-8,-8,-8,-8,-8,-8,FNLC,4,-9,-8,1,-8
811,Fourth DRC (Shaba),4,220,France,-8,-8,1,1978,5,18,1978,6,6,-8,-8,-8,-8,-8,-8,-8,FNLC,4,5,-8,1,-8
811,Fourth DRC (Shaba),4,490,DRC,-8,FNLC,1,1978,5,1,1978,6,6,-8,-8,-8,-8,-8,-8,-8,FNLC,4,100,900,1,-8
812,First Afghan Mujahideen Uprising,4,365,Russia,-8,-8,1,1979,3,15,1980,2,21,-8,-8,-8,-8,-8,-8,-8,Mujahedin,7,2000,-8,4,476
812,First Afghan Mujahideen Uprising,4,700,Afghanistan,-8,Mujahideen,1,1978,9,1,1980,2,21,-8,-8,-8,-8,-8,-8,-8,Mujahedin,7,11800,21200,4,476
813,Overthrow of the Shah,4,630,Iran,-8,Anti-Shah Coalition,0,1978,9,3,1979,2,11,-8,-8,-8,-8,-8,-8,-8,Iran,6,100,1000,2,-8
815,Sandinista Rebellion,4,93,Nicaragua,-8,Sandinistas,0,1978,9,9,1979,7,18,-8,-8,-8,-8,-8,-8,-8,Sandinistas,1,1000,3000,2,-8
816,Anti-Khomeini Coalition,4,630,Iran,-8,Anti-Khmoneini Coalition: Fedayeen Kalq & Kurds,0,1979,2,12,1984,3,-9,-8,-8,-8,-8,-8,-8,-8,Coalition,6,-9,-9,1,-8
817,El Salvador,4,92,El Salvador,-8,Salvadorean Democratic Front,0,1979,7,1,1992,2,1,-8,-8,-8,-8,-8,-8,-8,Salvadorean Democratic Front,1,-9,-9,3,-8
818,Mozambique,4,510,Tanzania,-8,-8,1,1985,-9,-9,1992,10,4,-8,-8,-8,-8,-8,-8,-8,Renamo,4,50,-8,1,-8
818,Mozambique,4,541,Mozambique,-8,Renamo,1,1979,10,21,1992,10,4,-8,-8,-8,-8,-8,-8,-8,Renamo,4,-9,-9,1,-8
818,Mozambique,4,552,Zimbabwe,-8,-8,1,1982,-9,-9,1992,10,4,-8,-8,-8,-8,-8,-8,-8,Renamo,4,500,-8,1,-8
820,Second Chad (Habre Revolt),5,-8,-8,220,France,1,1983,8,9,1984,9,-9,-8,-8,-8,-8,-8,-8,-8,FAN,4,-8,200,2,-8
820,Second Chad (Habre Revolt),5,483,Chad,-8,FAN,1,1980,3,22,1984,9,-9,-8,-8,-8,-8,-8,-8,-8,FAN,4,3500,1500,2,-8
820,Second Chad (Habre Revolt),5,620,Libya,-8,-8,1,1980,12,-9,1981,10,-9,1983,6,-9,1984,9,-9,-8,FAN,4,1000,-8,2,-8
822,Second Uganda,5,500,Uganda,-8,National Resistance Army,0,1980,12,8,1986,3,19,-8,-8,-8,-8,-8,-8,-8,National Resistance Army,4,40000,6000,2,-8
823,Nigeria-Muslim,5,475,Nigeria,-8,Muslim fundamentalists,0,1980,12,18,1981,1,1,-8,-8,-8,-8,-8,-8,-8,Muslim fundamentalists,4,50,1000,1,-8
825,Hama,4,652,Syria,-8,Muslim Brotherhood,0,1981,11,-9,1982,2,23,-8,-8,-8,-8,-8,-8,-8,Muslim Brotherhood,6,1000,2000,1,-8
826,Tigrean and Eritrean,5,530,Ethiopia,-8,Tigray & Eritrea,0,1982,1,23,1991,5,28,-8,-8,-8,-8,-8,-8,-8,Tigray & Eritrea,4,10000,65000,2,-8
827,Shining Path,4,135,Peru,-8,Shining Path & TARM,0,1982,3,4,1992,9,12,-8,-8,-8,-8,-8,-8,-8,Shining Path,1,4000,12000,1,-8
828,Contra War,4,93,Nicaragua,-8,Contras,0,1982,3,18,1990,4,19,-8,-8,-8,-8,-8,-8,-8,Contras,1,7000,25200,6,-8
831,Matabeleland,4,552,Zimbabwe,-8,ZAPU,0,1983,1,-9,1987,12,27,-8,-8,-8,-8,-8,-8,-8,Zimbabwe,4,-9,-9,1,-8
832,Fourth Burmese,5,775,Burma,-8,Karen & Kachin Rebels,0,1983,2,1,1988,1,-9,-8,-8,-8,-8,-8,-8,-8,Kachin Rebels,7,2800,1200,1,-8
833,Fourth Lebanese Civil,4,2,United States,-8,-8,1,1983,4,18,1984,2,29,-8,-8,-8,-8,-8,-8,-8,Druze,6,273,-8,2,-8
833,Fourth Lebanese Civil,4,220,France,-8,-8,1,1983,4,18,1984,2,29,-8,-8,-8,-8,-8,-8,-8,Druze,6,95,-8,2,-8
833,Fourth Lebanese Civil,4,660,Lebanon,-8,Shi'ites & Druze,1,1983,4,18,1984,2,29,-8,-8,-8,-8,-8,-8,-8,Druze,6,-9,-9,2,-8
835,First Sri Lanka Tamil,5,750,India,-8,-8,1,1987,7,25,1990,5,24,-8,-8,-8,-8,-8,-8,-8,Tamils,7,1155,-8,3,-8
835,First Sri Lanka Tamil,5,780,Sri Lanka,-8,Tamils,1,1983,7,25,2002,2,22,-8,-8,-8,-8,-8,-8,-8,Tamils,7,8500,17000,3,-8
836,Second South Sudan,4,625,Sudan,-8,SPLA-Garang faction,0,1983,11,17,1991,8,27,1992,4,15,2005,1,10,-8,SPLA-Garang faction,6,-9,-9,3,-8
837,Indian Golden Temple,5,750,India,-8,Sikhs,0,1984,6,1,1984,7,30,-8,-8,-8,-8,-8,-8,-8,India,7,-9,1200,6,-8
838,First Turkish Kurds,5,640,Turkey,-8,"Kurds, PKK",0,1984,8,14,1986,3,-9,-8,-8,-8,-8,-8,-8,-8,"Kurds, PKK",6,1500,9000,7,-8
840,Fifth Iraqi  Kurds,5,-8,-8,630,Iran,1,1985,1,-9,1988,7,17,-8,-8,-8,-8,-8,-8,-8,Kurds,6,-8,-9,1,-8
840,Fifth Iraqi  Kurds,5,645,Iraq,-8,Kurds,1,1985,1,-9,1988,9,6,-8,-8,-8,-8,-8,-8,-8,Kurds,6,-9,-9,1,-8
842,South Yemen,4,680,Yemen People's Republic,-8,Leftist Factions,0,1986,1,13,1986,1,29,-8,-8,-8,-8,-8,-8,-8,PDRY,6,4200,8800,2,-8
843,Holy Spirit Movement,4,500,Uganda,-8,HSMF,0,1986,8,-9,1987,10,-9,-8,-8,-8,-8,-8,-8,-8,HSMF,4,2000,5000,1,-8
845,Second Sri Lanka-JVP,4,780,Sri Lanka,-8,JVP,0,1987,7,29,1989,12,29,-8,-8,-8,-8,-8,-8,-8,JVP,7,-9,-9,1,-8
846,Inkatha-ANC,7,-8,Inkatha,-8,ANC,0,1987,12,20,1994,4,26,-8,-8,-8,-8,-8,-8,-8,Inkatha,4,-9,-9,6,-8
847,Fifth Burmese,4,775,Burma,-8,Pro-democracy,0,1988,3,-9,1988,10,3,-8,-8,-8,-8,-8,-8,-8,Pro-democracy,7,-9,-9,1,-8
848,First Somalia,4,520,Somalia,-8,rebel clans,0,1988,5,26,1991,1,26,-8,-8,-8,-8,-8,-8,-8,USC,4,-9,-9,2,-8
850,Fifth Lebanese,4,-8,-8,652,Syria,1,1989,2,-9,1990,10,13,-8,-8,-8,-8,-8,-8,-8,Lebanon,6,-8,150,2,-8
850,Fifth Lebanese,4,660,Lebanon,-8,militias,1,1989,2,-9,1990,10,13,-8,-8,-8,-8,-8,-8,-8,Lebanon,6,-9,2500,2,-8
851,Second Afghan Mujahideen Uprising,4,700,Afghanistan,-8,Mujahadin,0,1989,2,16,2001,10,6,-8,-8,-8,-8,-8,-8,476,Mujahadin,7,-9,-9,4,225
852,Third Chad (Deby Coup),4,483,Chad,-8,Deby's MPS,0,1989,3,-9,1990,12,4,-8,-8,-8,-8,-8,-8,-8,Deby,4,3000,800,2,-8
853,First Aceh,5,850,Indonesia,-8,GAM,0,1989,6,-9,1991,6,-9,-8,-8,-8,-8,-8,-8,-8,GAM,7,-9,-9,1,-8
854,Bougainville Secession,5,910,Papua New Guinea,-8,BRA,0,1989,7,14,1992,9,-9,-8,-8,-8,-8,-8,-8,-8,P.N.G.,7,-9,-9,7,-8
856,Eighth Colombia,5,100,Colombia,-8,FARC & Drug Lords,0,1989,8,19,-7,-7,-7,-8,-8,-8,-8,-8,-8,-8,Drug Lords & FARC,1,10480,17681,5,-8
857,First Cambodian Civil War,4,811,Cambodia,-8,Khmer Rouge & KPNFL,0,1989,9,26,1991,10,23,-8,-8,-8,-8,-8,-8,475,Khmer Rouge & KPNFL,7,-9,-9,3,-8
858,Romania,4,360,Romania,-8,Anti-Ceaucescu Rebels,0,1989,12,18,1989,12,26,-8,-8,-8,-8,-8,-8,-8,Anti-Ceaucescu Rebels,2,300,700,2,-8
860,First Liberia,4,450,Liberia,-8,NPFL,1,1989,12,24,1990,11,28,-8,-8,-8,-8,-8,-8,-8,NPFL,4,-9,-9,7,-8
